,Alpha,CMA,HML,Mkt-RF,RMW,SMB,STR,WML,Weight,fund,model,Name
33,0.0001853450746897076,,0.494686405291091,1.582798073045647,,1.6044608496438912,,-0.5538855100336315,0.01102,BRAGX,carhart,NOW INC ORD
33,-0.0005026867225623511,,,1.4999991302632751,,,,,0.01102,BRAGX,capm,NOW INC ORD
34,-0.0006065542619919362,0.5169495678255044,0.05590122313432599,1.1819576780367838,0.15607242005826072,0.04220764537222635,0.283797790424983,-0.06833668367237106,0.010976999999999999,BRAGX,full,PACKAGING CORP OF AMERICA ORD
34,-0.0005273634419429264,,0.2832595822795628,1.1583604275981383,,0.0870897691640646,,,0.010976999999999999,BRAGX,ff3,PACKAGING CORP OF AMERICA ORD
34,-0.0005604583535880813,0.46133032113005323,0.12606054192619806,1.222596628031382,0.1453088194645213,0.0925678371163482,,,0.010976999999999999,BRAGX,ff5,PACKAGING CORP OF AMERICA ORD
34,-0.0005118011635571718,,0.196641257158656,1.1590628820789157,,0.0460149429443861,,-0.1444628065707026,0.010976999999999999,BRAGX,carhart,PACKAGING CORP OF AMERICA ORD
34,-0.00063788875319577,,,1.1093826990094777,,,,,0.010976999999999999,BRAGX,capm,PACKAGING CORP OF AMERICA ORD
35,0.0007843418744864387,0.68714733427314,-0.09946224948298392,0.8500748918355862,0.2500191294815538,0.9422620481332453,-0.1836966971019378,-0.4001468641067839,0.010943000000000001,BRAGX,full,CORE-MARK HOLDING COMPANY INC ORD
35,0.0007609163020630468,,0.36719939573586147,0.7188411114678068,,1.0247758523327493,,,0.010943000000000001,BRAGX,ff3,CORE-MARK HOLDING COMPANY INC ORD
35,0.0006949790072963253,0.8290032639599012,0.0868256591307058,0.8398543321738585,0.3396531088165701,1.0417491338158087,,,0.010943000000000001,BRAGX,ff5,CORE-MARK HOLDING COMPANY INC ORD
35,0.0008076988396182558,,0.10681174891984357,0.7209527947517963,,0.9012987783095581,,-0.43427681385983574,0.010943000000000001,BRAGX,carhart,CORE-MARK HOLDING COMPANY INC ORD
35,0.0004327169051560153,,,0.6933625802713919,,,,,0.010943000000000001,BRAGX,capm,CORE-MARK HOLDING COMPANY INC ORD
36,0.00035242385100988174,0.5172545093708723,0.19838962570801605,1.14000929251014,0.14674695450532338,0.010839499595549668,0.09972699314708829,0.12604335635014305,0.01094,BRAGX,full,SPIRIT AEROSYSTEMS HOLDINGS INC ORD
36,0.00041935516741054056,,0.3030375250200106,1.0866988372275557,,-0.018786309169135304,,,0.01094,BRAGX,ff3,SPIRIT AEROSYSTEMS HOLDINGS INC ORD
36,0.0003887225689281082,0.4619650944817225,0.14480367845513184,1.1488586053451473,0.11504987027006625,-0.016065695837316013,,,0.01094,BRAGX,ff5,SPIRIT AEROSYSTEMS HOLDINGS INC ORD
36,0.0004114304091944954,,0.3471460589159424,1.0863411272714645,,0.002130169671240398,,0.07356460184875152,0.01094,BRAGX,carhart,SPIRIT AEROSYSTEMS HOLDINGS INC ORD
36,0.0003238166391699859,,,1.0296342588372127,,,,,0.01094,BRAGX,capm,SPIRIT AEROSYSTEMS HOLDINGS INC ORD
37,0.0009999092321507498,0.7274063527518757,-0.06318293586205964,0.8636300512166392,0.11287954896257332,0.19038028443144173,0.30288345714565484,0.0620334639984651,0.010903000000000001,BRAGX,full,CHIPOTLE MEXICAN GRILL INC ORD
37,0.0011025918104643644,,0.16133841688009504,0.8223876304176635,,0.20771725651030948,,,0.010903000000000001,BRAGX,ff3,CHIPOTLE MEXICAN GRILL INC ORD
37,0.0010671841790962206,0.6358967572780686,-0.058676835646484515,0.9021169497841844,0.07628471328177303,0.2040109750848358,,,0.010903000000000001,BRAGX,ff5,CHIPOTLE MEXICAN GRILL INC ORD
37,0.0011053312868424493,,0.146090723085473,0.8225112856697435,,0.20048672680437565,,-0.025430238188363756,0.010903000000000001,BRAGX,carhart,CHIPOTLE MEXICAN GRILL INC ORD
37,0.0010075750247416587,,,0.8010821684909467,,,,,0.010903000000000001,BRAGX,capm,CHIPOTLE MEXICAN GRILL INC ORD
38,0.0016305182406782044,-0.8170690131647571,-1.1669532987342581,1.040704649080472,-1.3578116302821095,0.820406075397056,-0.26489566528030195,0.6041540284559956,0.010792999999999999,BRAGX,full,ZENDESK INC ORD
38,0.001499687605322061,,-1.7874251637768719,1.1906021536922413,,0.729313027198638,,,0.010792999999999999,BRAGX,ff3,ZENDESK INC ORD
38,0.0016598764010540231,-0.8938742516315947,-1.5141892435654114,0.9832138943445367,-1.4482884481968266,0.6127847661550638,,,0.010792999999999999,BRAGX,ff5,ZENDESK INC ORD
38,0.0014155899874416355,,-1.3193449362569547,1.186806131860537,,0.9512789215450264,,0.780668331711471,0.010792999999999999,BRAGX,carhart,ZENDESK INC ORD
38,0.0019377807588531137,,,1.5529730199188445,,,,,0.010792999999999999,BRAGX,capm,ZENDESK INC ORD
39,0.000624789066411583,-0.304782442501244,-0.6429314288833571,1.090445785807538,-0.01548533908167421,0.029313580197948566,-0.1273243174279215,0.22081686938346687,0.010656,BRAGX,full,INTUIT INC ORD
39,0.0006108984705574644,,-0.8858590969322133,1.1065947171411419,,-0.05105846016404675,,,0.010656,BRAGX,ff3,INTUIT INC ORD
39,0.0006295805743847438,-0.3251262670256449,-0.7735568243757878,1.0653306185681406,-0.04603094248622358,-0.04980142469994664,,,0.010656,BRAGX,ff5,INTUIT INC ORD
39,0.0005834015915024621,,-0.7328137940022584,1.105353555312453,,0.02151635830319118,,0.255250306016228,0.010656,BRAGX,carhart,INTUIT INC ORD
39,0.0009116739790307599,,,1.2689918592013967,,,,,0.010656,BRAGX,capm,INTUIT INC ORD
40,-0.00013077421830730816,0.8624620430976703,0.28913865993901944,1.6628504054840934,-0.3703193090573636,0.48439380915013924,0.5102764796383529,-0.22380437986095214,0.010543,BRAGX,full,FREEPORT-MCMORAN INC ORD
40,-5.592575299841174e-05,,0.7525390289009337,1.6740283213408769,,0.651761746109749,,,0.010543,BRAGX,ff3,FREEPORT-MCMORAN INC ORD
40,-6.141272997671108e-05,0.7865000947869982,0.46791384171992767,1.7395736409914062,-0.3708962297161882,0.6049434802872917,,,0.010543,BRAGX,ff5,FREEPORT-MCMORAN INC ORD
40,-2.2478635497726095e-05,,0.566375202099587,1.67553806669918,,0.5634819643940201,,-0.31048567221918594,0.010543,BRAGX,carhart,FREEPORT-MCMORAN INC ORD
40,-0.00043481118693511193,,,1.5614331857149713,,,,,0.010543,BRAGX,capm,FREEPORT-MCMORAN INC ORD
41,0.00041710850199427673,-0.40163802262787085,-0.4065595549933545,1.254319751703598,0.028370505965605752,0.30015393000001306,-0.14567233449757394,-0.6518924895763148,0.010360000000000001,BRAGX,full,SEAGATE TECHNOLOGY PLC ORD
41,0.00030514555078631314,,-0.16187206316003117,1.2713076322779058,,0.4603144677834681,,,0.010360000000000001,BRAGX,ff3,SEAGATE TECHNOLOGY PLC ORD
41,0.00030142620734153347,-0.20944747610447106,-0.08438465774684964,1.2583246373398707,0.16169069508834655,0.47849404912583904,,,0.010360000000000001,BRAGX,ff5,SEAGATE TECHNOLOGY PLC ORD
41,0.0003711545761109596,,-0.5292727145805113,1.2742871661521828,,0.2860913124750707,,-0.6127540467449667,0.010360000000000001,BRAGX,carhart,SEAGATE TECHNOLOGY PLC ORD
41,0.00026486586578239514,,,1.3205601186696303,,,,,0.010360000000000001,BRAGX,capm,SEAGATE TECHNOLOGY PLC ORD
42,0.0007946839607151298,-0.17754592442015102,0.3878599897536323,1.0155768970509191,0.9038987109899042,1.1803545635429509,0.28870577854426066,0.14658521732273316,0.010351999999999998,BRAGX,full,TOPBUILD CORP ORD
42,0.0009276543538702035,,0.22390257574044575,1.0218633206137793,,1.0851671022039335,,,0.010351999999999998,BRAGX,ff3,TOPBUILD CORP ORD
42,0.0008705247340244745,-0.2856046116938529,0.3465556810965595,1.0490968300540129,0.852747711511507,1.1673525827972513,,,0.010351999999999998,BRAGX,ff5,TOPBUILD CORP ORD
42,0.0009215919787029656,,0.25764524312093895,1.0215896754253997,,1.101168037305225,,0.05627631825209606,0.010351999999999998,BRAGX,carhart,TOPBUILD CORP ORD
42,0.000634186727529985,,,1.0255159965885474,,,,,0.010351999999999998,BRAGX,capm,TOPBUILD CORP ORD
43,0.0011632496034807713,1.2902213884066076,0.22679165637192258,1.4524171763583296,-1.6967718975138766,0.8935565035694478,0.26491977517718623,-0.41422596050262095,0.010265,BRAGX,full,PROPETRO HOLDING CORP ORD
43,0.0010847159099410444,,0.9807021386551676,1.4652570927651603,,1.2158492150028426,,,0.010265,BRAGX,ff3,PROPETRO HOLDING CORP ORD
43,0.0011593375215346005,1.321778194992547,0.4750016144790258,1.5030367695929072,-1.6416289353449316,1.0447275246446843,,,0.010265,BRAGX,ff5,PROPETRO HOLDING CORP ORD
43,0.0011278296196359,,0.74073487737334,1.4672031714695453,,1.102055585977981,,-0.40021951476744305,0.010265,BRAGX,carhart,PROPETRO HOLDING CORP ORD
43,0.0005166367987696421,,,1.3338013552012558,,,,,0.010265,BRAGX,capm,PROPETRO HOLDING CORP ORD
44,0.00048572160051538855,0.3922125015974707,0.07667647836271109,0.8709913468575443,0.24782795255858492,-0.15383462158647238,-0.16278635596524707,0.0779371433538681,0.010227,BRAGX,full,ECOLAB INC ORD
44,0.0005037938284585789,,0.15448773081435951,0.7802565283456333,,-0.2097030373460062,,,0.010227,BRAGX,ff3,ECOLAB INC ORD
44,0.00046447022327656415,0.4148877071721841,0.01623438307521926,0.8462786953156948,0.24679538502229098,-0.194235786733314,,,0.010227,BRAGX,ff5,ECOLAB INC ORD
44,0.0004975233415730891,,0.18938873041488513,0.7799734893522248,,-0.19315281553689542,,0.058208194944627395,0.010227,BRAGX,carhart,ECOLAB INC ORD
44,0.0004956724352228592,,,0.7428226088945621,,,,,0.010227,BRAGX,capm,ECOLAB INC ORD
45,-6.086645083817932e-06,0.002583462394348559,-0.0019554277375065524,0.000452979650734538,0.001930135705049576,-0.0004040902138056501,0.0009181089695862477,-0.00028488861587160574,0.010218,BRAGX,full,FIDELITY INSTL GOVERNMENT PORTFOLIO;INSTL
45,-5.678252051085004e-06,,-0.0009017757624099336,0.000168569445370431,,-0.00035489596538912274,,,0.010218,BRAGX,ff3,FIDELITY INSTL GOVERNMENT PORTFOLIO;INSTL
45,-5.946069108883608e-06,0.0024187305562131164,-0.001695183927447142,0.0005867596933214906,0.0019071857224115087,-0.00022220331729136828,,,0.010218,BRAGX,ff5,FIDELITY INSTL GOVERNMENT PORTFOLIO;INSTL
45,-5.604486937431926e-06,,-0.0013123461453991227,0.00017189907573216738,,-0.0005495904149607115,,-0.0006847529057925688,0.010218,BRAGX,carhart,FIDELITY INSTL GOVERNMENT PORTFOLIO;INSTL
45,-5.310642616364825e-06,,,0.00032125677332903554,,,,,0.010218,BRAGX,capm,FIDELITY INSTL GOVERNMENT PORTFOLIO;INSTL
46,0.0010171185987795323,-0.6902846136697016,-0.34701303234115033,0.7041800265067064,-0.784699161193317,0.2618650605427142,-0.10794191457968583,0.26122465393841166,0.010075,BRAGX,full,COSTAR GROUP INC ORD
46,0.0009300061243411528,,-0.7274350537665598,0.8235381882552364,,0.23550215373217998,,,0.010075,BRAGX,ff3,COSTAR GROUP INC ORD
46,0.0010310962090760627,-0.7251642368179705,-0.49634896619728197,0.6802088808862452,-0.8243650641891176,0.17279173284175034,,,0.010075,BRAGX,ff5,COSTAR GROUP INC ORD
46,0.0008901414437112846,,-0.5055516134320235,0.8217387651348319,,0.3407203479196568,,0.3700591587005109,0.010075,BRAGX,carhart,COSTAR GROUP INC ORD
46,0.0011207315052050241,,,0.9684578431742759,,,,,0.010075,BRAGX,capm,COSTAR GROUP INC ORD
47,0.00013734779031102215,-0.931250729097692,-0.016109993932324776,1.4497901600663297,-0.1531526651635833,0.040392821057062406,0.15231714894054316,-0.08645260806796809,0.01004,BRAGX,full,LAM RESEARCH CORP ORD
47,9.961785545234017e-05,,-0.2799711051844643,1.5949644040786368,,0.07993334493853049,,,0.01004,BRAGX,ff3,LAM RESEARCH CORP ORD
47,0.00015542035102097027,-0.9492452079488809,0.047498341731604395,1.4734031135155155,-0.14966996027883828,0.08221658956693903,,,0.01004,BRAGX,ff5,LAM RESEARCH CORP ORD
47,0.0001040721538946813,,-0.3047633535356945,1.595165463449371,,0.06817674157312911,,-0.041348730456485544,0.01004,BRAGX,carhart,LAM RESEARCH CORP ORD
47,0.0001751941333352618,,,1.6502939937160388,,,,,0.01004,BRAGX,capm,LAM RESEARCH CORP ORD
48,0.0009941665306800306,-0.7296849739188961,-1.250789759325154,1.0583775745020647,-1.0738005169329436,0.19022935214221204,0.11811095338447163,0.3651350071265077,0.009985,BRAGX,full,SERVICENOW INC ORD
48,0.0009324850378334638,,-1.6914993433117305,1.2418135695650276,,0.18458145156512215,,,0.009985,BRAGX,ff3,SERVICENOW INC ORD
48,0.0010660712218342014,-0.8465852633715587,-1.4268019339254694,1.0610453190252203,-1.151495989756056,0.0942047687168296,,,0.009985,BRAGX,ff5,SERVICENOW INC ORD
48,0.0008820086012807077,,-1.4105517671313357,1.239535150033411,,0.31780814294182175,,0.4685668453829261,0.009985,BRAGX,carhart,SERVICENOW INC ORD
48,0.0014495968890175987,,,1.5636607165474572,,,,,0.009985,BRAGX,capm,SERVICENOW INC ORD
49,-0.00048043950431737983,0.24047004033496355,0.28788320285733315,1.2908473886007372,0.16195946791483634,0.07972540658574659,0.17409029922805772,-0.11597381149882824,0.009913,BRAGX,full,CNH INDUSTRIAL NV ORD
49,-0.0004378971978139678,,0.443209433270476,1.2802616061328074,,0.12102046088129374,,,0.009913,BRAGX,ff3,CNH INDUSTRIAL NV ORD
49,-0.0004620825896330821,0.22399171068724777,0.3695330027745396,1.3184569387289549,0.16913282890327763,0.13262916781438094,,,0.009913,BRAGX,ff5,CNH INDUSTRIAL NV ORD
49,-0.00042033715464003603,,0.34547171832445145,1.2810542362801691,,0.07467276654625893,,-0.16300782298897257,0.009913,BRAGX,carhart,CNH INDUSTRIAL NV ORD
49,-0.0006077415579159109,,,1.2029917501471445,,,,,0.009913,BRAGX,capm,CNH INDUSTRIAL NV ORD
50,0.0004915745103498434,0.7210859206309848,-0.056640509065222,0.6479581283269058,1.195971846553218,0.5480348855738821,-0.028140812268124357,0.2974605284654615,0.009894,BRAGX,full,COCA-COLA CONSOLIDATED INC ORD
50,0.0006501579908709412,,-0.016315413522597078,0.4753574722153662,,0.36387459648694787,,,0.009894,BRAGX,ff3,COCA-COLA CONSOLIDATED INC ORD
50,0.0005259417052207057,0.6573577560477692,-0.21516086277366475,0.6334071958730554,1.142963823704786,0.4566403487519239,,,0.009894,BRAGX,ff5,COCA-COLA CONSOLIDATED INC ORD
50,0.000631351752997353,,0.08835851571022434,0.47450859098258374,,0.4135114769850142,,0.17457610235073248,0.009894,BRAGX,carhart,COCA-COLA CONSOLIDATED INC ORD
50,0.0005817160380384809,,,0.49355630474278295,,,,,0.009894,BRAGX,capm,COCA-COLA CONSOLIDATED INC ORD
51,-0.00035344616646375477,0.030557597091666833,0.2816724310044899,1.3374019592882143,-0.7391955429484789,0.9980276377677408,-0.01127869795250519,-0.11087706771555819,0.00985,BRAGX,full,SUNCOKE ENERGY INC ORD
51,-0.0004268408942656039,,0.3782888670139113,1.383912230753549,,1.0959354477479761,,,0.00985,BRAGX,ff3,SUNCOKE ENERGY INC ORD
51,-0.0003704941917824525,0.05982672058563121,0.3381117533030512,1.3398983550058619,-0.7176363608616627,1.0297897530503877,,,0.00985,BRAGX,ff5,SUNCOKE ENERGY INC ORD
51,-0.00042053209486072165,,0.34317462317236785,1.38419699910818,,1.0792841044945303,,-0.058563845570514986,0.00985,BRAGX,carhart,SUNCOKE ENERGY INC ORD
51,-0.0007731064682058042,,,1.3593405103053056,,,,,0.00985,BRAGX,capm,SUNCOKE ENERGY INC ORD
52,0.00011497641626536176,-0.3645998445373302,0.4485835810865807,1.014134298729187,0.9533534159414113,0.6109678432393051,-0.05006566413179145,0.10818402019436618,0.009840999999999999,BRAGX,full,UNITED AIRLINES HOLDINGS INC ORD
52,0.00017960046647591736,,0.2290013854626568,0.9809980048199436,,0.48210434360770327,,,0.009840999999999999,BRAGX,ff3,UNITED AIRLINES HOLDINGS INC ORD
52,0.00011972117134257491,-0.37768643148804065,0.38608492325330734,1.0034857026745885,0.9373696976192906,0.5735110960019625,,,0.009840999999999999,BRAGX,ff5,UNITED AIRLINES HOLDINGS INC ORD
52,0.00017234244213351597,,0.26939893501516227,0.9806703900841935,,0.5012610558305948,,0.067375389431599,0.009840999999999999,BRAGX,carhart,UNITED AIRLINES HOLDINGS INC ORD
52,6.757481452683063e-06,,,0.9585641240406453,,,,,0.009840999999999999,BRAGX,capm,UNITED AIRLINES HOLDINGS INC ORD
53,0.0008485395929649223,-0.32462997009626315,-0.47386812128701405,1.1007384024447242,-0.6138488364127876,0.26086194693188625,0.008363209478287795,0.2178657393505472,0.009824000000000001,BRAGX,full,EPAM SYSTEMS INC ORD
53,0.000808072364558957,,-0.7010721154209743,1.1847821238085152,,0.25012602426358066,,,0.009824000000000001,BRAGX,ff3,EPAM SYSTEMS INC ORD
53,0.0008793514560645549,-0.37864600423679723,-0.5864462911857558,1.0939774968273295,-0.6550696907081812,0.19699060546730418,,,0.009824000000000001,BRAGX,ff5,EPAM SYSTEMS INC ORD
53,0.0007780064612852714,,-0.5337278409970643,1.1834250006450575,,0.32948148376046826,,0.27909825678424227,0.009824000000000001,BRAGX,carhart,EPAM SYSTEMS INC ORD
53,0.000987189280929863,,,1.3254151577213498,,,,,0.009824000000000001,BRAGX,capm,EPAM SYSTEMS INC ORD
54,-0.0002928700469702498,1.1992779463051306,-0.36904537724722963,1.1077097604594246,0.3087480372032749,0.23234869499119276,-0.08802527793460035,-0.38166733964646227,0.009819,BRAGX,full,AMERISOURCEBERGEN CORP ORD
54,-0.0002691482033202563,,0.26719054741117654,0.9288076874753404,,0.3232818500926105,,,0.009819,BRAGX,ff3,AMERISOURCEBERGEN CORP ORD
54,-0.0003611322057460873,1.3124944341245501,-0.18075281670132531,1.1096863632164173,0.38703025522405005,0.3364726771546645,,,0.009819,BRAGX,ff5,AMERISOURCEBERGEN CORP ORD
54,-0.00021946458889132364,,-0.009344247889106996,0.931050320379849,,0.19214772062521898,,-0.4612071705123664,0.009819,BRAGX,carhart,AMERISOURCEBERGEN CORP ORD
54,-0.00042230326070526604,,,0.8926603940185089,,,,,0.009819,BRAGX,capm,AMERISOURCEBERGEN CORP ORD
55,0.0001567733417713602,0.2685044139913486,-0.1141307368291165,0.7702998224783524,0.24001034698895923,0.245359786551315,-0.2117397157331585,-0.09057208714265579,0.009784000000000001,BRAGX,full,LAMAR ADVERTISING CO ORD
55,0.00014175410747036536,,0.019992247475653036,0.6854367696899722,,0.23070131414664713,,,0.009784000000000001,BRAGX,ff3,LAMAR ADVERTISING CO ORD
55,0.00010341944468562169,0.3437216969800416,-0.09266768010869605,0.7451030092780786,0.274374629372664,0.24986193839758644,,,0.009784000000000001,BRAGX,ff5,LAMAR ADVERTISING CO ORD
55,0.00015215565848676098,,-0.037901905640430125,0.6859062778132297,,0.20324762839297728,,-0.09655637916698379,0.009784000000000001,BRAGX,carhart,LAMAR ADVERTISING CO ORD
55,8.841546389322085e-05,,,0.6913408562346799,,,,,0.009784000000000001,BRAGX,capm,LAMAR ADVERTISING CO ORD
56,0.0006920744751411271,0.7971648685634681,0.00028783519701885973,1.4202053021420904,-2.1458922906206874,-0.002923742939453064,0.4434865506721726,-0.8970196123910664,0.009741,BRAGX,full,CONTINENTAL RESOURCES INC ORD
56,0.0005334442596991776,,0.8898864277399056,1.550584171482139,,0.5086588533275743,,,0.009741,BRAGX,ff3,CONTINENTAL RESOURCES INC ORD
56,0.0006582542669703541,0.8984885733111805,0.5219529126935971,1.5123134100935316,-2.015707655186292,0.31065587314037335,,,0.009741,BRAGX,ff5,CONTINENTAL RESOURCES INC ORD
56,0.0006244886761010303,,0.3831409072636677,1.5546937598512929,,0.2683576911646245,,-0.845154648314242,0.009741,BRAGX,carhart,CONTINENTAL RESOURCES INC ORD
56,0.0001385507727685018,,,1.4065148209670781,,,,,0.009741,BRAGX,capm,CONTINENTAL RESOURCES INC ORD
57,-0.001064390960857564,0.48109342424140433,-0.19252788858919492,1.21882226699518,0.10228648315255119,0.1722706219211066,0.33574262049316383,-0.7567177245588707,0.009566,BRAGX,full,DISH NETWORK CORP ORD
57,-0.0010562708861375468,,0.4383398478521876,1.2087192438193255,,0.42283182050136825,,,0.009566,BRAGX,ff3,DISH NETWORK CORP ORD
57,-0.0011003929506981102,0.5762920795148699,0.24287474404930337,1.2913626269476939,0.21528380920365078,0.4327400783838242,,,0.009566,BRAGX,ff5,DISH NETWORK CORP ORD
57,-0.0009664869060258851,,-0.06139019085002656,1.2127719382621638,,0.18585743352499795,,-0.8334541659381811,0.009566,BRAGX,carhart,DISH NETWORK CORP ORD
57,-0.001285723693449897,,,1.1449352516040179,,,,,0.009566,BRAGX,capm,DISH NETWORK CORP ORD
58,-0.0001112170621374003,-0.07534389309619549,0.20597991311147218,1.1274369175238323,0.44135183207033485,0.31233149753743433,0.002607726900783175,-0.4809870796092349,0.009439,BRAGX,full,LEAR CORP ORD
58,-0.0001296839159568771,,0.4562953838264195,1.1029772044027475,,0.40804964609709315,,,0.009439,BRAGX,ff3,LEAR CORP ORD
58,-0.00017513892571448448,0.038570278080353085,0.4570849243969197,1.14519682773999,0.5306129863638189,0.45557271141875033,,,0.009439,BRAGX,ff5,LEAR CORP ORD
58,-7.491186803033916e-05,,0.15143879809617322,1.105449520443745,,0.2634851874410795,,-0.5084425023767104,0.009439,BRAGX,carhart,LEAR CORP ORD
58,-0.00036202558569098305,,,1.0352422149079956,,,,,0.009439,BRAGX,capm,LEAR CORP ORD
59,0.00021686066133487985,0.36865391243076184,0.2071289128163554,1.113665785945262,0.6768200491470646,0.4079438247496653,0.025695022123490577,-0.049028927040553824,0.009348,BRAGX,full,ALLISON TRANSMISSION HOLDINGS INC ORD
59,0.0002887203916238237,,0.3479881274679322,1.0266117508549388,,0.3694118900099602,,,0.009348,BRAGX,ff3,ALLISON TRANSMISSION HOLDINGS INC ORD
59,0.0002152954128887553,0.3738233808703585,0.23581890461427119,1.1188958790506378,0.6838152579608159,0.4252373964693748,,,0.009348,BRAGX,ff5,ALLISON TRANSMISSION HOLDINGS INC ORD
59,0.00030181101603302146,,0.27512681930951344,1.0272026391262115,,0.33486070737547696,,-0.12151873235006055,0.009348,BRAGX,carhart,ALLISON TRANSMISSION HOLDINGS INC ORD
